  404.2153,  311.1846,  203.1794,    1.5816
  387.1760,  313.0352,  212.7403,    1.6444
  385.6152,  328.4374,  218.5771,    2.2361
  396.6331,  289.2230,  200.6506,    1.9129
  393.5679,  314.6555,  207.4770,    1.6035
  422.3412,  301.5618,  210.9086,    2.3718
  398.9794,  307.6598,  207.0091,    2.3728
  398.5157,  295.3696,  200.2042,    1.6524
  406.0000,  311.5000,  209.6169,    1.7508
  408.1134,  285.1990,  209.0847,    1.8067
  402.8632,  300.7458,  202.7038,    2.1466
  408.4857,  342.3244,  237.2300,    2.3392
  398.9683,  311.2969,  206.6268,    1.5016
  398.9336,  303.1606,  197.9362,    3.3537
  398.4423,  283.9038,  209.7380,    2.7853
  394.2192,  316.8265,  204.6126,    2.1713
  417.6255,  305.6831,  217.6542,    2.0287
  402.8682,  295.4859,  199.4872,    1.8658
  390.8460,  313.4120,  207.3609,    1.5888
  400.1727,  302.7775,  201.8548,    2.2960
  406.1552,  285.5917,  199.8080,    2.1962
  396.3636,  300.0909,  198.8745,    2.0926
  398.0153,  318.8015,  206.8687,    2.2469
  424.0290,  296.2496,  219.2459,    2.1965
  414.7039,  287.1133,  213.3453,    2.0903
  407.8879,  304.9346,  208.3160,    2.3047
  402.5373,  295.6934,  201.7328,    2.5034
  410.0000,  302.5455,  208.4395,    1.8806
  399.1996,  299.2993,  198.3511,    2.4063
  401.4621,  311.2132,  204.5098,    2.1303
  395.7414,  312.0582,  206.5856,    1.7427
  409.8498,  294.9313,  209.7129,    1.8254
  399.4000,  306.4896,  202.4793,    1.4641
  396.4884,  296.3363,  200.8190,    1.4670
  399.7872,  302.5745,  198.9708,    2.1071
  408.6593,  301.2350,  204.6340,    1.9776
  400.8974,  297.0000,  197.6420,    2.3113
  414.6121,  296.3170,  207.7002,    1.5057
  398.2609,  303.9015,  198.5767,    2.2964
  394.8532,  308.1193,  206.8019,    1.5263
  412.4192,  288.3994,  205.5573,    2.1433
  397.4262,  317.3607,  210.0292,    1.9497
  406.9338,  298.0645,  206.2422,    1.8950
  397.0539,  293.5095,  198.8920,    1.4060
  398.3720,  309.2852,  202.3845,    1.5862
  406.2538,  295.4783,  201.3701,    1.6223
  399.8682,  302.3006,  201.6663,    1.8317
  404.8937,  295.6703,  203.7773,    2.0749
  403.8310,  296.3549,  204.2350,    1.9818
  413.2528,  292.9395,  204.2804,    2.3931
  395.5440,  316.4912,  212.8859,    1.5808
  400.7907,  308.8372,  205.5650,    2.6080
  398.8910,  300.4718,  200.7872,    1.4791
  409.7073,  306.0434,  206.8906,    2.8986
  392.0833,  312.5266,  210.3068,    2.3306
  395.3444,  304.2808,  202.0512,    2.8134
  408.8489,  298.7302,  205.2609,    2.2942
  430.6401,  297.8660,  215.9073,    1.7806
  410.2563,  294.5059,  202.4353,    2.3528
  386.7944,  307.1884,  208.4759,    2.4345
  409.2356,  290.1956,  207.6054,    2.1111
  409.2614,  294.5254,  205.8868,    2.3517
  400.4735,  318.9781,  210.4441,    2.3728
  403.6477,  295.1569,  203.6267,    1.5948
  403.1739,  287.6403,  201.6824,    1.8779
  386.6109,  298.6587,  203.8216,    1.6039
  402.2595,  293.0029,  203.0252,    2.0712
  399.4776,  311.2145,  204.4944,    2.0275
  385.3158,  305.2368,  199.4608,    2.3277
  377.6522,  297.3163,  217.5504,    2.0899
  403.5556,  297.6444,  202.7799,    1.6599
  388.4120,  306.5463,  211.5527,    2.0723
  403.0000,  305.0000,  201.6953,    2.4028
  400.0207,  297.9826,  199.5113,    1.5174
  404.9353,  298.5180,  202.2982,    2.6363
  409.0497,  293.7893,  208.2747,    1.7052
  415.1258,  296.3906,  209.4422,    2.0462
  409.2575,  296.9953,  208.0751,    2.4230
  396.1231,  299.3463,  200.3284,    2.0347
  400.6255,  316.9026,  214.7129,    2.1417
  403.6649,  301.0592,  201.5363,    2.1186
  394.4018,  309.6893,  210.4431,    2.0989
  402.1154,  304.2963,  198.9149,    2.1106
  412.4328,  289.4689,  205.2863,    2.3547
  408.2424,  297.5297,  203.8601,    2.8238
  400.8457,  306.1226,  203.6767,    2.1431
  395.5955,  303.2440,  200.0084,    1.7530
  418.2857,  286.2857,  210.1197,    1.4657
  405.1825,  297.9220,  201.9928,    1.9538
  388.3465,  297.0576,  206.2075,    1.9071
  397.5217,  320.2787,  216.4687,    1.6700
  401.8482,  301.3494,  199.8313,    1.8836
  401.2370,  295.6276,  202.7202,    2.6379
  415.2224,  286.7131,  209.3343,    2.2032
  418.0470,  301.6108,  215.2106,    1.8108
  399.6147,  304.1723,  203.6351,    2.6607
  403.7539,  296.4198,  204.1679,    1.5576
  389.9412,  304.3813,  197.2146,    1.8316
  397.6403,  303.5403,  200.2731,    1.8558
  409.7962,  295.4245,  208.3067,    2.1040
  417.7154,  291.0254,  214.9609,    1.8035
  409.2099,  292.8934,  203.6113,    2.1499
  396.2950,  294.8589,  198.6626,    2.1548
  399.4277,  299.7492,  199.3638,    1.8233
  405.0755,  295.4078,  203.8222,    1.5976
  385.1333,  310.1362,  206.0266,    1.7631
  414.4848,  308.1127,  209.5903,    2.2307
  401.0719,  293.8933,  201.4434,    2.2195
  392.0748,  309.4330,  204.2130,    1.7152
  397.1690,  318.2338,  208.4125,    1.5771
  402.1515,  290.9572,  206.1339,    2.5790
  412.8060,  289.8627,  207.8472,    2.4452
  397.7949,  301.1512,  200.2027,    2.2702
  393.0957,  301.6065,  202.3585,    2.9034
  411.5584,  289.8205,  211.1057,    1.7308
  412.2758,  295.4321,  200.9543,    1.7620
  396.2229,  301.3810,  201.9373,    1.5864
  401.7881,  297.8995,  201.4739,    1.7145
  418.2534,  285.0627,  214.4402,    2.5277
  403.7435,  316.9881,  212.4669,    1.7333
  401.5263,  293.9737,  200.8807,    2.5540
  394.4793,  309.8560,  205.4909,    2.2456
  390.5036,  300.9194,  200.0016,    2.2896
  399.0383,  304.9852,  197.4889,    2.2043
  406.7085,  299.2570,  204.9918,    1.7337
  399.7265,  295.3618,  200.0716,    1.4516
  395.5954,  306.1712,  199.3238,    2.7230
  388.9637,  307.8550,  205.7809,    1.3739
  401.6286,  296.2034,  202.1973,    1.8622
  397.6461,  307.4584,  194.6865,    2.1127
  395.7818,  291.7455,  206.3356,    1.9346
  401.3063,  297.4275,  197.0932,    1.8213
  396.2045,  309.0000,  201.5856,    1.6131
  402.5999,  293.8929,  200.8240,    1.8434
  402.2993,  310.2993,  207.7919,    1.6658
  397.5281,  301.7778,  199.2466,    1.5570
  393.5907,  301.1824,  203.3821,    1.7233
  401.3065,  303.1457,  201.1590,    1.7945
  400.3691,  306.5904,  197.6748,    2.2207
  408.1979,  294.6385,  204.8967,    2.0508
  391.9000,  316.9500,  213.4882,    1.8754
  416.4343,  300.5152,  215.4106,    2.3513
  411.3683,  295.0924,  205.8084,    2.3423
  408.4336,  300.2520,  205.8020,    1.5218
  392.0817,  309.5750,  205.1094,    1.9744
  401.1546,  290.3509,  206.4267,    2.2096
  397.9085,  300.9281,  201.2278,    1.7422
  407.3989,  299.9245,  206.8783,    1.4983
  421.1372,  286.4477,  212.7438,    1.6955
  395.2774,  317.6610,  203.8547,    1.5607
  399.3491,  312.0755,  209.2566,    1.8099
  408.3306,  312.4685,  205.2562,    1.9951
  409.0701,  291.9334,  205.3952,    2.4152
  413.9386,  291.0219,  212.7859,    2.4001
  408.5763,  288.0731,  209.7401,    1.5292
  410.4463,  285.2205,  208.7945,    1.9718
  393.6021,  303.4556,  202.1684,    2.3070
  399.6241,  295.7077,  199.4136,    1.6309
  402.1677,  297.4452,  197.6929,    1.4097
  405.4326,  301.8028,  199.4049,    2.2303
  394.0924,  313.9891,  212.2515,    1.5260
  392.5261,  300.8738,  201.1949,    2.3719
  401.6265,  296.8494,  200.1737,    2.1009
  408.9399,  302.0709,  203.0216,    1.7978
  405.4942,  303.1619,  200.5819,    2.0163
  407.7058,  294.5453,  205.9217,    1.6764
  401.7129,  315.4085,  211.6124,    1.8931
  397.8059,  302.3734,  200.4866,    1.9348
  400.2366,  297.6841,  197.3598,    2.5421
  397.8445,  314.7816,  211.0724,    1.7626
  407.7906,  297.3304,  205.7330,    1.9240
  399.6259,  300.3188,  199.0388,    2.1467
  404.4641,  314.3931,  204.3792,    2.0765
  403.0000,  298.0000,  200.6913,    2.0196
  414.2895,  303.1711,  208.3210,    1.7918
  394.9441,  318.6410,  209.4988,    1.9886
  401.4204,  304.8703,  204.4824,    2.1403
  411.1634,  296.4615,  204.3032,    1.8927
  401.5366,  295.1176,  202.5835,    1.9518
  406.5327,  292.8442,  205.7399,    1.7499
  402.1111,  296.1111,  201.9052,    2.0307
  389.0653,  303.5557,  208.9627,    2.3364
  404.5435,  297.3855,  200.2283,    1.8551
  416.2655,  295.0298,  211.5241,    2.3514
  398.3575,  307.0314,  206.4286,    1.3786
  399.7180,  301.9267,  200.5503,    2.1942
  395.1166,  311.5419,  209.4670,    1.8787
  416.8420,  305.2786,  210.4223,    1.7954
  399.6085,  294.6049,  201.1354,    2.1334
  404.0664,  302.0840,  200.8179,    1.6873
  396.5378,  308.3438,  205.0039,    1.7788
  397.4418,  306.8630,  203.6142,    1.8844
  398.5000,  299.0000,  198.7719,    0.0040
  404.8042,  302.2699,  197.6012,    2.4319
  410.0088,  295.0878,  205.7494,    2.1269
  412.7611,  292.8341,  202.0795,    2.3435
  409.5747,  290.3784,  211.2628,    1.6468
  383.6857,  303.6571,  208.3049,    2.0166
  398.2482,  305.4088,  202.4535,    2.6904
  404.8659,  296.4730,  203.8762,    2.2083
  405.0143,  285.2291,  210.4111,    1.5387
  400.7921,  302.9508,  201.8257,    1.6931
  397.5583,  301.2379,  198.0730,    1.7210
  397.6951,  306.7635,  203.8441,    1.5432
  403.7922,  297.3765,  202.3564,    1.6833
  413.6581,  295.0204,  212.1248,    1.7252
  396.3620,  305.8295,  200.8514,    2.3469
  409.4743,  302.0352,  206.5123,    1.6080
  401.5184,  297.5326,  198.3509,    2.6986
  405.5189,  297.0100,  201.8616,    2.1367
  381.2500,  322.2500,  226.5880,    1.4591
  405.2308,  309.7308,  207.5251,    2.3819
  401.5068,  307.7163,  206.7597,    2.1621
  404.7184,  296.3747,  204.8842,    2.4951
  395.3855,  302.9698,  201.3179,    1.6082
  408.3237,  292.5396,  206.8299,    2.2237
  405.4355,  293.3814,  207.9293,    2.4073
  401.3357,  290.9450,  200.5822,    2.0131
  419.2468,  287.7472,  204.2925,    2.0772
  401.5848,  304.6941,  195.6514,    2.1615
  408.4622,  299.7195,  200.1569,    1.8939
  401.0231,  299.0558,  193.9741,    2.1643
  405.2774,  299.7257,  200.8521,    1.8324
  394.2193,  299.9123,  199.5520,    2.3454
  412.6559,  301.4027,  205.6618,    2.0884
  390.2877,  307.2695,  209.2478,    2.1569
  410.2249,  298.2978,  200.2791,    1.8408
  399.8474,  311.9825,  207.2827,    2.3219
  399.5000,  300.5000,  198.2738,    0.0035
  409.3836,  309.7671,  201.2605,    1.4235
  411.7941,  284.8697,  218.1934,    1.6657
  398.0000,  302.0000,  196.3084,    0.0034
  397.6808,  319.8254,  212.2438,    1.6495
  392.1411,  320.8416,  213.0830,    1.5082
  402.8697,  297.7394,  197.3005,    1.9614
  401.3867,  289.6738,  205.3101,    2.0020
  412.2196,  297.5097,  211.6435,    2.4201
  392.8120,  319.5122,  211.8208,    2.1739
  402.0663,  309.4561,  199.0671,    2.2791
  398.9755,  302.0168,  201.1800,    1.7295
  394.2129,  303.0976,  202.8738,    2.2043
  402.7905,  302.7984,  200.7198,    1.4726
  396.1464,  302.6284,  201.8151,    2.1980
  402.9667,  303.3032,  202.1192,    2.1736
  392.2078,  317.5550,  207.6197,    1.8191
  396.9905,  301.1817,  200.3107,    2.1948
  404.2251,  288.9389,  205.0775,    1.5085
  393.1211,  303.6747,  202.6800,    1.3909
  402.0872,  288.6565,  207.9331,    1.7962
  399.3674,  301.3444,  199.8665,    1.7319
  402.8510,  290.9524,  199.8504,    1.7616
  408.4097,  301.8270,  201.8614,    1.4395
  404.8335,  297.7925,  204.9020,    1.4995
  394.1261,  310.9778,  209.7852,    1.6759
  413.6452,  303.1505,  212.8602,    1.7090
  401.0000,  302.0000,  198.6001,    0.0043
  394.2776,  304.3425,  203.1081,    1.8142
  390.8981,  311.0898,  204.5601,    1.8804
  403.2050,  300.3640,  201.7322,    2.2732
  407.3990,  293.6296,  204.8965,    2.4914
  391.6729,  301.2297,  199.4036,    1.9833
  392.6828,  309.5364,  204.4746,    1.8600
  396.7363,  303.5772,  203.0788,    1.5256
  396.9952,  299.6904,  199.3124,    2.4399
  399.5638,  304.1112,  198.9627,    2.4864
  411.7091,  304.3938,  208.2945,    2.2435
  399.6992,  300.7391,  200.4013,    2.0683
  402.5646,  290.7166,  205.9826,    1.6958
  415.9090,  297.6902,  208.9391,    2.0045
  400.0036,  302.6449,  201.2320,    1.6618
  398.2042,  310.0031,  207.2605,    2.0991
  415.0406,  314.3816,  220.3297,    2.3304
  402.7065,  304.0063,  200.1277,    1.7220
  394.6419,  315.5767,  212.5589,    2.4026
  410.0112,  290.4486,  210.3339,    1.4897
  414.9089,  294.8218,  211.4136,    1.9482
  404.1851,  302.6769,  202.1159,    1.8212
  396.3157,  305.0250,  205.5097,    2.0723
  398.3354,  310.8235,  209.0723,    1.9506
  391.5335,  312.4092,  205.6712,    1.4081
  410.3930,  297.4492,  210.4179,    1.8705
  410.9401,  301.3146,  208.2134,    1.5475
  400.0575,  294.3056,  202.1354,    2.5719
  397.7644,  304.9791,  203.8637,    2.4416
  399.2637,  303.6556,  201.0193,    2.3967
  407.0000,  301.4427,  205.5895,    2.0326
  384.9802,  317.8890,  217.3303,    2.3346
  397.6661,  306.6646,  204.1209,    1.3295
  400.6570,  295.5917,  201.6461,    1.5598
  401.1234,  292.6723,  203.4392,    1.8566
  406.3284,  301.2273,  205.0386,    2.3580
  407.6701,  293.9588,  202.2177,    3.1963
  410.5208,  285.8139,  209.1950,    2.1537
  390.6557,  309.7464,  204.1314,    1.5346
  397.1082,  298.6094,  197.8980,    1.8238
  400.1445,  309.3293,  208.4836,    1.9183
  390.1670,  302.9524,  202.7981,    2.6297
  398.7259,  303.3265,  197.9467,    1.7264
  406.0966,  292.0276,  204.1899,    1.7404
  404.9495,  310.5596,  207.2295,    1.5442
  395.1412,  311.4253,  208.9045,    2.8398
  397.8857,  293.0667,  201.8119,    2.2428
  393.6370,  298.3936,  197.8454,    1.6073
  407.1353,  288.6837,  202.2052,    1.8649
  391.8886,  303.7293,  205.9909,    1.7427
  425.1107,  281.4238,  220.2264,    1.4010
  404.0678,  304.6497,  197.0010,    1.6933
  405.5851,  300.3849,  203.4340,    2.0545
  398.3727,  297.9077,  197.4702,    2.3079
  408.1338,  294.3813,  206.7552,    2.0990
  400.2495,  301.9354,  200.4659,    1.5992
  405.5583,  294.2928,  202.6880,    1.9833
  399.5263,  298.4737,  199.0560,    1.5459
  400.4842,  297.2906,  200.4507,    1.4637
  375.9444,  307.9444,  221.3514,    1.8517
  402.1971,  311.1914,  199.2006,    1.7094
  412.3591,  292.1472,  211.0122,    2.8446
  395.0849,  303.0162,  202.4038,    1.9567
  400.7166,  292.9939,  203.5808,    2.1785
  392.6937,  307.6306,  207.6400,    1.8665
  399.0806,  308.7795,  203.3399,    3.0046
  392.5401,  306.5219,  204.1194,    2.0161
  399.1696,  300.4212,  197.9750,    1.7202
  398.4823,  301.2951,  201.1100,    2.3365
  403.5000,  336.5000,  225.2121,    1.4713
  417.0645,  314.1889,  212.8112,    2.2425
  395.9544,  299.9634,  199.6997,    2.1222
  408.0701,  290.6226,  206.3845,    1.9719
  403.3060,  309.5833,  204.7830,    1.9771
  404.7492,  299.5914,  203.2204,    2.1461
  398.3106,  302.9228,  196.7887,    2.5907
  394.3503,  289.7614,  208.3722,    1.8368
  393.5005,  325.5798,  221.9322,    1.4980
  397.3865,  301.9513,  198.9353,    1.5446
  390.1264,  308.3462,  204.1413,    2.8207
  397.2881,  313.0222,  212.8340,    1.9052
  410.4809,  300.0832,  208.9586,    1.9089
  404.1752,  291.8943,  205.0487,    2.1383
  409.5145,  293.1799,  207.2234,    2.0933
  391.0517,  311.3729,  204.7827,    1.8317
  386.7421,  306.5269,  210.8878,    1.9643
  400.0552,  295.2087,  201.7679,    1.7608
  402.5455,  302.4029,  198.9354,    1.4527
  412.5756,  295.9370,  203.5573,    2.1720
  400.3723,  294.5237,  202.6936,    2.3405
  395.3052,  311.1166,  206.4346,    1.7031
  399.5708,  294.2221,  200.1422,    1.7563
  403.1035,  298.6999,  200.9386,    2.5790
  393.9919,  318.9384,  206.5693,    2.9850
  384.7753,  306.5712,  209.9470,    1.8690
  410.4806,  290.7221,  207.4465,    2.3628
  400.0007,  315.5322,  206.9851,    1.8139
  389.4831,  330.7484,  223.0996,    1.6962
  394.5480,  305.7006,  199.2690,    2.5021
  395.7530,  288.3555,  198.2720,    2.0143
  394.5618,  306.5368,  200.5808,    2.0552
  397.3298,  304.4836,  201.6634,    1.4333
  413.0876,  278.5830,  212.0148,    1.9647
  423.0057,  272.7994,  222.6867,    1.6303
  411.3374,  299.8468,  204.5959,    1.5231
  397.4474,  306.6316,  205.6369,    1.6569
  394.1850,  301.3568,  201.7672,    1.8334
  398.7971,  304.1425,  200.8099,    1.6193
  397.4609,  300.7396,  200.0375,    1.5034
  404.2781,  298.9808,  201.3213,    1.9808
  407.6506,  297.4010,  202.5461,    1.6383
  397.9195,  302.9485,  199.6523,    1.6270
  404.6512,  288.8605,  209.0231,    1.9803
  400.3947,  296.0636,  197.6832,    1.7435
  393.3196,  308.9897,  209.4903,    2.3523
  415.9865,  295.6260,  211.6887,    2.7365
  398.1452,  315.9813,  213.6703,    2.5400
  410.0994,  303.1505,  209.5576,    1.4661
  395.9666,  310.7618,  203.8017,    1.9927
  401.5598,  299.7418,  198.4718,    2.1424
  400.2689,  303.4857,  199.4824,    1.6170
  398.8006,  306.3499,  200.0184,    1.8729
  409.1622,  292.2973,  205.2400,    1.7362
  393.1168,  329.1496,  217.1887,    1.8566
  399.9060,  308.8059,  207.6247,    1.4171
  397.0827,  305.7388,  201.9824,    2.3120
  404.9528,  289.6274,  206.0339,    1.7258
  397.8331,  297.2963,  197.5916,    1.7487
  404.4574,  297.3439,  201.8035,    1.7485
  401.7413,  295.4702,  202.8530,    1.8566
  398.0969,  290.2795,  203.7919,    2.4701
  426.7566,  296.7833,  219.1160,    2.2877
  400.4229,  288.1410,  204.7588,    2.4982
  390.4723,  317.2815,  214.3206,    2.0053
  411.3631,  293.1632,  210.9500,    1.7319
  394.0975,  323.5139,  213.0495,    1.6817
  401.2267,  301.0235,  198.0139,    2.2401
  397.1807,  296.9577,  199.7243,    2.3462
  414.4706,  292.2114,  214.4163,    1.8869
  407.0783,  293.1042,  206.5824,    1.8605
  391.1428,  306.1924,  208.3488,    1.6612
  402.4783,  300.5072,  199.4979,    1.9407
  418.0271,  298.1313,  216.2263,    1.8771
  397.2653,  309.0498,  206.4231,    2.2658
  403.8930,  297.8686,  203.3580,    1.6292
  406.5257,  285.8476,  205.9316,    2.2201
  404.7951,  302.7554,  202.9091,    2.0323
  391.0066,  313.7803,  208.7400,    2.2570
  402.8735,  298.4717,  199.5227,    1.9348
  394.5341,  312.2116,  206.2793,    2.6734
  396.9123,  309.0344,  204.2207,    2.5109
  402.3661,  297.7837,  199.0190,    1.7406
  397.0871,  308.0133,  203.0929,    1.5757
  405.6335,  296.8137,  200.4702,    1.7162
  402.2147,  292.5814,  203.1803,    1.8586
  393.7537,  281.8718,  209.8917,    2.6086
  390.7913,  315.2561,  213.8173,    2.0427
  407.8495,  297.8655,  205.5899,    1.8399
  418.8205,  304.4298,  216.7121,    1.8906
  391.5860,  316.8520,  215.0293,    1.5432
  397.1743,  298.9207,  199.7753,    2.2960
  401.2384,  297.4004,  201.4273,    2.2488
  400.2664,  301.4936,  201.0017,    1.8020
  390.5568,  306.2896,  205.3056,    1.9334
  403.9460,  307.1810,  203.7820,    1.7389
  395.8090,  298.0574,  197.9087,    1.5934
  415.6042,  294.5899,  206.8030,    1.7052
  412.5000,  298.7500,  208.2554,    1.5684
  423.5552,  300.4666,  220.8770,    2.2015
  411.9631,  293.2451,  205.5755,    2.3813
  399.3875,  310.2415,  209.2875,    1.8331
  397.8528,  290.7692,  204.0348,    2.4685
  402.5870,  307.4783,  203.6548,    1.7786
  399.3505,  304.2395,  203.8857,    1.7366
  398.0000,  302.0000,  200.0900,    1.6648
  400.8059,  298.4104,  200.1589,    1.3502
  397.2318,  301.5107,  200.8834,    1.7234
  403.7826,  292.9446,  200.9277,    2.1452
  405.7964,  296.8470,  200.1658,    1.6146
  406.8881,  297.9596,  200.3084,    2.5160
  417.8525,  290.6701,  212.4443,    2.1523
  398.5124,  303.1846,  200.7828,    1.4170
  393.1616,  302.9687,  201.9432,    1.6779
  402.6380,  302.4753,  201.1631,    2.1496
  410.0964,  281.3277,  212.3684,    1.7844
  398.3182,  303.3127,  199.3403,    2.5874
  407.7640,  295.8230,  199.7008,    2.0229
  397.9896,  293.9234,  197.8382,    1.8111
  396.1028,  297.5772,  200.5202,    1.8711
  396.2559,  301.6576,  200.1741,    1.6164
  401.0541,  291.7542,  202.7908,    2.2069
  396.2246,  322.2460,  217.1330,    1.4625
  397.6379,  304.1894,  197.4200,    1.7228
  407.6884,  305.9439,  202.8731,    1.9421
  397.2259,  303.6412,  200.2626,    1.6806
  407.8155,  295.7638,  207.0272,    2.0054
  398.7335,  305.7378,  197.6111,    2.0855
  401.5000,  297.5000,  197.7941,    0.0053
  399.0217,  300.0912,  200.0383,    2.0316
  409.2273,  314.6020,  210.0488,    2.2284
  402.5823,  323.0759,  217.8946,    2.1183
  401.5000,  296.0000,  197.7530,    0.0050
  404.6789,  287.7756,  207.5419,    3.2739
  402.3898,  311.1921,  208.9171,    1.4393
  419.2982,  277.1652,  219.2465,    2.5271
  392.9034,  308.9034,  202.1523,    2.2363
  398.5623,  307.9972,  206.0022,    1.5705
  397.5115,  301.6805,  197.4652,    1.8733
  409.6809,  295.4863,  207.2887,    1.5907
  393.9188,  304.9494,  201.2107,    2.0497
  400.9461,  288.4207,  202.6180,    1.6548
  437.2926,  298.0253,  226.7573,    1.7728
  402.7076,  287.8051,  207.8570,    1.5928
  388.9795,  312.9126,  206.0754,    1.8613
  411.7797,  299.8388,  207.3854,    2.1502
  413.8269,  294.0124,  213.9184,    1.9267
  390.9884,  313.3181,  210.3133,    2.5211
  401.0120,  299.1651,  198.6472,    2.0488
  401.5928,  297.3019,  201.0538,    2.1425
  400.6157,  298.9021,  200.0849,    2.4158
  390.1774,  307.5161,  209.0256,    2.0257
  375.8111,  317.9425,  210.5658,    1.5481
  425.2165,  313.3289,  215.7342,    1.2702
  413.0920,  304.3182,  204.4680,    1.8186
  405.7029,  303.0251,  197.6255,    1.5311
  404.3827,  299.0312,  201.9968,    2.2053
  400.5000,  299.5000,  197.8952,    0.0046
  400.2442,  305.9227,  201.9576,    1.7475
  417.0037,  290.3007,  218.6315,    1.6403
  399.3040,  298.0352,  199.0706,    1.8112
  408.5246,  293.8065,  208.1738,    3.4719
  391.6292,  303.3367,  205.7723,    2.1357
  408.4124,  317.3649,  214.7342,    1.3263
  397.8921,  315.9178,  209.6419,    1.7211
  390.5055,  280.8384,  210.5528,    2.0385
  417.0406,  294.0479,  209.0340,    1.9983
  401.0000,  305.0000,  198.0101,    2.2346
  389.5288,  308.8001,  203.8151,    1.8927
  405.0512,  296.0146,  203.5341,    2.5016
  391.2804,  309.0000,  206.2551,    2.4324
  404.4631,  288.8278,  209.0463,    1.5696
  401.8253,  304.3708,  201.7794,    2.3830
  401.6503,  293.2525,  203.3056,    1.7568
  412.3535,  296.0828,  211.9290,    2.1777
  385.1852,  301.3122,  205.9261,    1.9715
  400.0000,  315.1111,  212.9207,    1.9463
  404.4486,  295.3992,  202.9414,    1.4197
  410.4704,  293.8380,  205.4855,    1.6698
  400.5157,  313.5220,  209.1591,    2.3367
  400.5069,  299.6081,  198.7762,    2.3803
  395.4520,  308.9209,  208.3969,    1.9119
  398.1097,  302.7169,  198.7201,    1.8789
  396.8144,  299.5120,  197.6350,    1.9637
  395.7579,  311.8569,  205.9553,    2.6153
  395.3948,  313.7872,  202.3150,    2.0020
  400.9504,  295.3349,  200.2674,    1.8020
  399.6710,  301.4208,  198.5595,    2.2815
  396.5500,  302.0000,  197.7941,    2.0679
  396.8576,  307.4005,  204.6064,    1.5392
  404.2549,  298.2448,  203.2756,    1.9156
  385.8214,  319.0357,  211.3990,    2.0978
  408.6932,  310.7506,  208.0701,    1.7288
  400.2923,  304.1754,  200.7020,    1.5355
  406.7660,  300.0000,  203.3640,    2.4393
  401.6530,  313.1807,  208.2108,    1.7261
  410.0570,  304.1937,  202.6154,    2.4491
  394.3918,  310.0704,  204.0713,    1.5008
  400.8172,  297.9759,  199.6511,    2.0426
  405.0408,  300.0204,  202.3174,    1.9534
  399.8328,  308.7250,  205.9750,    2.3106
  407.2226,  283.7498,  206.3257,    1.9136
  402.2206,  313.9975,  209.2733,    2.3479
  413.3888,  301.3100,  209.4150,    2.5623
  398.0970,  303.6304,  203.0609,    2.3430
  392.5940,  318.1848,  213.2343,    1.9507
  386.6471,  304.1765,  202.3332,    1.9710
  397.2156,  293.6707,  194.4395,    2.4198
  409.5008,  294.2812,  202.6216,    1.8746
  402.1368,  309.2929,  202.3042,    1.8635
  400.8993,  306.2482,  200.9152,    2.5506
  397.0000,  303.4706,  202.6264,    1.8372
  409.1282,  294.6608,  208.6803,    2.1392
  387.0826,  307.2507,  207.6226,    1.8317
  402.2669,  309.2325,  204.8153,    3.0087
  383.8881,  316.4153,  209.0250,    1.6966
  411.6817,  291.9790,  212.0479,    1.6701
  402.4692,  305.7165,  202.2306,    1.9710
  402.0073,  299.4188,  199.8178,    2.2660
  401.3400,  301.9169,  198.4998,    2.1889
  408.1771,  297.7748,  202.0963,    1.4474
  403.7573,  293.2272,  205.8754,    2.4559
  418.5283,  292.0348,  215.7718,    1.7131
  415.0263,  299.8355,  209.7860,    1.7969
  392.8969,  317.2384,  207.4268,    1.5092
  407.8412,  301.2618,  200.2070,    1.9137
  394.6754,  315.9906,  212.0011,    1.8547
  417.9301,  298.2239,  216.3519,    2.6505
  403.9494,  325.8015,  218.2440,    1.7667
  391.8420,  313.7439,  209.1781,    1.8815
  395.5000,  301.5000,  198.6114,    0.0035
  405.4258,  310.7032,  205.3256,    1.9126
  407.1175,  287.0144,  209.8273,    1.5780
  402.3754,  299.1262,  200.4823,    1.8807
  412.3118,  295.3287,  204.6235,    1.8628
  398.8647,  304.9569,  202.9255,    1.6158
  402.3636,  310.0000,  206.6020,    1.2216
  404.5000,  301.5000,  199.0641,    0.0036
  393.5626,  304.6819,  203.1570,    1.6755
  415.4733,  283.4265,  220.3534,    1.8547
  412.0714,  288.0319,  210.1114,    1.7876
  403.1849,  301.0360,  200.3615,    2.0468
  410.4808,  295.8693,  206.4049,    2.4607
  396.8901,  299.1886,  198.2877,    1.9006
  397.8966,  322.4483,  214.6212,    1.9212
  388.2208,  306.8213,  206.1291,    1.4306
  397.9947,  312.3619,  208.9375,    2.3103
  411.2118,  289.6353,  212.8829,    2.2706
  391.0295,  308.8411,  208.8899,    2.3772
  414.0909,  299.5455,  210.5213,    2.2379
  400.3731,  291.6574,  204.9094,    1.9193
  406.4588,  321.7504,  218.7729,    2.0860
  409.3392,  300.0066,  204.3611,    1.7698
  405.5532,  300.6133,  200.6975,    1.8367
  386.4470,  299.6646,  205.2728,    1.6567
  395.9508,  287.7433,  205.2140,    1.6566
  416.3255,  292.8543,  212.6693,    1.8651
  398.2985,  304.2027,  199.3522,    2.1760
  395.6667,  301.2222,  200.5145,    2.5539
